epoch,gen_loss,disc_loss
75,3.1998792375837053,0.5762084649533642
76,3.136505126953125,0.52271099479831
77,2.7894305793606504,0.5889179074034399
78,2.7940832644092795,0.6208513220962213
79,2.914453934650032,0.6908139598612882
80,2.8643767687739157,0.5785380382927097
81,2.5822171581034756,0.6849773951939174
82,2.8140299271564095,0.5999276686687859
83,2.7403041294642856,0.6093210882070114
84,2.61249370964206,0.6290951164401307
85,2.8760765231385523,0.6865731842663824
86,2.8452055016342475,0.6172868767563178
87,2.7243543352399553,0.6637347474390146
88,2.7718608622648278,0.5473676798295002
89,2.9639590516382333,0.6421289249342315
90,2.584730031538983,0.6682335989815849
91,2.876769085319675,0.6117320936553332
92,2.8827190788424746,0.5712862987907565
93,2.7691254907724807,0.574200844278141
94,2.6570272640306123,0.6797850472586495
95,2.609444131656569,0.6959949415557238
96,2.5227605080117983,0.7126772355060188
97,2.5996388026646207,0.6939511980329242
98,2.436285992057956,0.7153244797064333
99,2.5030857008330676,0.6573065932916136
100,2.4030978144431603,0.7602561639279736
101,2.452813440439652,0.748100825718471
102,2.4428014949876435,0.7261786947444994
103,2.579224411322146,0.701277596609933
104,2.5451449958645567,0.6989524997010523
105,2.5432156932597256,0.7391103627730389
106,2.459522325165418,0.6917361823879943
107,2.0842848797233735,0.8753666780432876
108,2.4107024523676657,0.7246802972287548
109,2.4051169570611446,0.7007717210419324
110,2.3093848715023118,0.8005993122957191
111,2.4055694268674266,0.7613014688297194
112,2.333204152632733,0.7355408181949538
113,2.4501873717016105,0.7368124358508051
114,2.2306836186623085,0.813389525121572
115,2.202289192044005,0.7898624186613121
116,2.4111102357202645,0.7441795504823023
117,2.2737654082629146,0.7905104500906808
118,2.220472997548629,0.771036654102559
119,2.088067969497369,0.7626243124202806
120,2.135913615324059,0.82651052669603
121,2.0775566879583867,0.8584270088040099
122,2.080916112783004,0.8241686139787946
123,2.178130947813696,0.7583502944634886
124,2.249138189821827,0.8122309470663265
125,2.1144823346819197,0.8031810838349012
126,2.144164571956712,0.8376756006357621
127,2.1179358034717795,0.7921824552574936
128,2.1931885699836577,0.7955516114526865
129,2.178503853934152,0.8423824699557557
130,2.1957058030731824,0.7849659043915418
131,2.0455557375538107,0.7955224173409599
132,2.0173195040955836,0.8084085425552057
133,1.952886153240593,0.883138539839764
134,2.0314468072385203,0.8159684940260283
135,2.1157402505680007,0.84254603483239
136,2.16763990752551,0.8358658771125638
137,2.1061686301717955,0.8443399546097736
138,1.9845250966597576,0.8164538169393734
139,1.9402308561364,0.828584320691167
140,2.131207680215641,0.8215510309958944
141,1.850140162876674,0.8818112587442204
142,2.095109277841996,0.8651147180674027
143,1.8399966492944835,0.8963177739357462
144,2.063451961595185,0.8743986012984295
145,1.859714430205676,0.8712112271055883
146,1.9870197529695472,0.8498378675811145
147,1.9823557016800861,0.84617466829261
148,1.9679992052973534,0.834089318100287
149,1.9911799528160874,0.8126514979771206
150,1.9125193381796077,0.8436589922223773
151,1.978777671346859,0.8256446682676977
152,2.0290574054328765,0.8839424289002711
153,1.8249707903180803,0.8770199211276307
154,1.8944663222955198,0.8666729051239637
155,1.7589799530652104,0.8658312583456234
156,1.8852743032027264,0.8498623906349649
157,1.7540091689752073,0.923270945646325
158,1.7818854195731026,0.884850482551419
159,1.8537457524513712,0.9050776423240194
160,2.0807952880859375,0.7830376917002152
161,1.8914830733318717,0.8715091627471301
162,1.9109386521942762,0.8827355053960061
163,1.773944465481505,0.8628348525689573
164,1.8695189806879784,0.8702917293626435
165,1.7563828448860013,0.8491860993054449
166,1.8043546092753509,0.8610870205626195
167,2.014893979442363,0.8352943731814014
168,1.8501963712731186,0.902897192507374
169,1.8662872314453125,0.9120295777612802
170,1.893261500767299,0.872484168227838
171,1.7929798048369738,0.8593896359813457
172,1.9803261270328445,0.7802311644262198
173,1.8614607830436862,0.9186579645896444
174,1.7845156922632335,0.8864863648706552
175,1.742517276686065,0.873396737234933
176,1.779799947933275,0.8306915127501195
177,1.738434616400271,0.8954126007702886
178,1.8121355017837213,0.919593266078404
179,1.8454851422991072,0.8743723655233577
180,1.8103970897441009,0.8587161472865513
181,1.9204159172213808,0.829461078254544
182,2.0147183476662147,0.8314506375059789
183,1.8906851009446748,0.9108847793267698
184,1.9864543992645887,0.7845529050243144
185,1.8789855022819675,0.8836590513891104
186,1.7699910377969548,0.892754924540617
187,1.763186707788584,0.88155341634945
188,1.6963868433115434,0.8567987558793049
189,1.8009841296137596,0.8452693394252232
190,1.6891356487663425,0.9003609637824856
191,1.7409998056839924,0.9028715016890545
192,1.770572584502551,0.8514569340919962
193,1.8521210028200734,0.8853988647460938
194,1.8100504972496811,0.8898154278190769
195,1.6822273098692602,0.9331206496880979
196,1.6431313339544802,0.920118760089485
197,1.742658654037787,0.8631457114706234
198,1.767003584881218,0.8760618871572067
199,1.7435445980149873,0.9007783228037308
200,1.8022099709024235,0.8774614139479033
201,1.7701953187280772,0.8770667874083227
202,1.6525108181700414,0.9244432254713408
203,1.623806700414541,0.929222262635523
204,1.6371041122747927,0.9369968492157605
205,1.701983860560826,0.9309590398048868
206,1.8356153527084662,0.8778624242665817
207,1.8013045641840721,0.890357426234654
208,1.6696184119399713,0.9589650679607781
209,1.7842108278858417,0.9029484184420838
210,1.659866644411671,0.9740908875757334
211,1.5065872815190529,0.9781477013412787
212,1.563285204829002,0.9271364017408721
213,1.5063515487982302,0.9679278938137755
214,1.6122643607003349,0.927503624740912
215,1.6233995398696588,0.967608627007932
216,1.5653990142199459,0.9918620051169882
217,1.469405038016183,0.9651868392010124
218,1.5027319460499042,0.9801782102000957
219,1.484465774224729,0.9760907231544962
220,1.628733576560507,0.9713244535485093
221,1.554884774344308,0.9755710679657605
222,1.49616661850287,1.045645266163106
223,1.6041649020448023,0.9309410562320631
224,1.526367966009646,0.9912466710927536
225,1.6558946881975447,0.913946735615633
226,1.6369300375179368,0.9825373279805086
227,1.6382686070033483,0.9833507148586974
228,1.362936525928731,1.0879884058115434
229,1.407884558852838,1.0119830540248327
230,1.3843343306560905,1.0197000308912627
231,1.3761906526526626,1.0078382686692842
232,1.3320754693478953,1.0149818731814015
233,1.3841711550342792,1.035146596480389
234,1.5103535554846939,1.0004848558075574
235,1.4891832312759088,1.0124373922542649
236,1.4642941221898915,1.03071251694037
237,1.4117135806959502,1.0646626997967155
238,1.3660264307138872,1.0445287276287467
239,1.439403300382653,0.9492480219626913
240,1.3659298955177774,1.083374412692323
241,1.5039050043845663,0.9992091899015465
242,1.2802818454041773,1.117267452940649
243,1.3058403170838648,1.0333158531967475
244,1.2859250282754704,1.0835869458256935
245,1.2752050283003826,1.1153478817063935
246,1.3363298688616072,1.0556050514688298
247,1.3753965728136959,1.0283338585678412
248,1.312142664072465,1.0867387421277104
249,1.2595855557188695,1.121535164969308
250,1.3133840755540498,1.0895184108189173
251,1.2093870980398995,1.1131058517767458
252,1.2623935621611926,1.0783742009376993
253,1.3286525181361608,1.066321003193758
254,1.2626604352678572,1.1499372209821428
255,1.259421679438377,1.065123733209104
256,1.247796661999761,1.0962630291374362
257,1.2206611633300781,1.1012076553033323
258,1.1836321305255502,1.1350618479203205
259,1.2522046614666373,1.090285164969308
260,1.2166720020527741,1.1033710557587293
261,1.3070755004882812,1.1028451724928252
262,1.298392237449179,1.1272802547532685
263,1.2548567324268574,1.152288787218989
264,1.2712031773158483,1.0658594248246174
265,1.2076162999990034,1.1064570679956554
266,1.2354928620007573,1.1201992424166933
267,1.2176160228495696,1.1025285526197783
268,1.2832855691715164,1.08910541145169
269,1.2427840719417649,1.1580772399902344
270,1.2420665196010046,1.0827123680893256
271,1.2276409694126673,1.1495903170838648
272,1.1807082039969308,1.104891485097457
273,1.1745628824039382,1.1190220579809071
274,1.159041268484933,1.1345447618134168
275,1.155243153474769,1.1151984078543526
276,1.1927819543955278,1.1311500705018336
277,1.1838690310108417,1.1449509445501833
278,1.1397439606335698,1.202994443932358
279,1.2174681060168209,1.0872119202905772
280,1.247906665412747,1.1274409391442124
281,1.162939421984614,1.2136486598423548
282,1.1840072943239797,1.1152286140286192
283,1.1462972212810905,1.1280136886908083
284,1.1711903786172673,1.1401439588897082
285,1.1596783229282923,1.1563271503059231
286,1.188632887236926,1.0947674342564173
287,1.3669281005859375,1.1025102576430963
288,1.1700290757782605,1.1572144177495216
289,1.1298775964853716,1.1693547307228556
290,1.143014401805644,1.1298476238639987
291,1.1702093786122847,1.1580584000568002
292,1.1596851738131777,1.099582983522999
293,1.214917163459622,1.1231233246472416
294,1.2857131179498167,1.0913195707360093
295,1.3037572588239397,1.1359946581782128
296,1.227663701894332,1.1048105979452327
297,1.2022615549515705,1.2050108617665816
298,1.1860548525440449,1.1024330294862086
299,1.2765221887705278,1.1151478825783243
300,1.1490115730129942,1.1556532723563058
